industryID,chemicalID,chemicalname,trdename,quantity,purpose
7918,3671,catlo,,6,Painting
7918,3672,Tinner,,3,Painting
7918,3673,"Paint (CIC)",,3,Painting
7918,3674,Potty,,8,
26739,3675,,Causeway,0.02,"Vehical Painting"
26739,3676,,"2 K",0.01,"Vehical Painting"
26739,3677,,Debia,0.01,"Vehical Painting"
2275,3678,Thinar,,NULL,
26747,3679,"Nilma Buler",Highpresser,250,"For Cleaninig"
26758,3680,"Car wash",,0.5,"For Cleaninig"
26758,3681,"High Presure",,20,"For Cleaninig"
8354,3682,"Amonia Naytrate",,2,Blasting
8354,3683,"Water Gel",,1,Blasting
8354,3684,"Black Power",,0.1,Blasting
26761,3685,"Amonia Naytrate",,250,Blasting
26761,3686,"Explosive Material",,50,Blasting
26761,3687,Dinamite,,100,Blasting
26761,3688,Detonaters,,3,Blasting
8267,3689,"Amonia Naytrate",,2,Blasting
2394,3690,"New Wite  Form",,1,
26768,3691,,Greese,500,
26768,3692,,"Engine Oil",0.04,
26771,3693,"Amonia Naytrate",,25,Blasting
26771,3694,"Lead Wire",,15,Blasting
26771,3695,"Black Powder",,5,Blasting
26771,3696,Jeltenite,,8,Blasting
26774,3697,"Lubricating oil",,NULL,Washing
7551,3698,Detonators,,0.3,Blasting
7551,3699,"Ammonium NItrate",,3,Blasting
7551,3700,gelagnite,,0.025,Blasting
26794,3701,"Amonia Naytrate",,2,"For Blasting"
26794,3702,"Water Gel",,1,"For Blasting"
26794,3703,"Black Powder",,0.1,
26797,3704,"Amonia Naytrate",,0.9,"For Blasting"
26773,3705,"Amonia Naytrate",,0.9,"For Blasting"
26773,3706,"Lead Wire",,1.5,"For Blasting"
26773,3707,"Black Powder",,0.2,"For Blasting"
26804,3708,,,NULL,
20085,3709,"High Pressure, Liquid, Car wash","Britol,Multi Britol",1,Cleaning
26805,3710,"Water jel,ANFU,Black powder, safty fuses",,18,"Metal Mining and blasting"
20362,3711,"Aluminia ,Dynamite, blasting powder",,11,"Metal Mining and blasting"
16844,3712,,"High power",NULL,"Washing purpose"
16849,3713,,"high power, tee pol",NULL,
22053,3714,"Shampoo, Hy Pressure",Britol,10,Cleaning
26820,3715,"water gel","explosive material",NULL,blasting
26820,3716,"ammonium nitrate",,NULL,blasting
25329,3717,,phenol,100,disinfection
26825,3718,,"car wash",10,washing
26825,3719,,shampoo,100,washing
16374,3720,"Explosive materials",-,NULL,"Blasting the rock"
16551,3721,,,NULL,
16552,3722,"wind screen",clearner,15,washing
16552,3723,,greese,2,cleaning
16626,3724,"anti corossive",paint,1,painting
16626,3725,,tinner,0.5,"mix with paint"
16624,3726,paint,"anti corrosive",10,painting
16624,3727,,kerisine,4.5,
16613,3728,,"anti corrosive",5,painting
16625,3729,ammonia,,NULL,cooling
26837,3730,"Gelignite , Nylone, Ammonia",,0.25,"Rock Blasting"
26838,3731,"Amonium Nitrate",,2,"For Blasting"
26841,3732,"Amonium Natrate",,2,"For Blasting"
26843,3733,,"anti corrosive",9,painting
26843,3734,,kerosine,4,cleaning
21782,3735,"Hexane,Soap,Zinc Stearate, SAE 90,Kerosene,MEK,Aliphatic hydrocarbon,Struck N","Hexane,Industrial Soap,Zinc Stearate,SAE 90,Kerosene Oil,MEK,EXXSOL DSP 80/100,Struck N,",1.5,"Solvent,Anti tack agent, Machine Lubticant"
21730,3736,"Hipressure, Kerosione",,NULL,
19799,3737,"HDPE,HIPS,GPPS",BASF,150,
26866,3738,"Amonium Nitrate",,3,"For Blasting"
16850,3739,Chlorine,"Bleaching Powder",0.5,Disinfectant
26868,3740,"Amonium Nitrate",,5,Blasting
16862,3741,,"High power, Carwash",NULL,"Cleaning, Washing"
26878,3742,"Water jel,Detonate, amonium Nitrate, safty fuses",,2,"Metal Mining and blasting"
8359,3743,,Britol,0.0001,"For Washing"
26886,3744,"Water jel,Detonate, amonium Nitrate, safty fuses",,15,"Metal Mining and blasting"
20707,3745,"Detonate, Dynamite,Amonium,Service ",,21,"Metal Mining and blasting"
20433,3746,"Amonium, Detonate, Dinamite",,1.2,"Metal Mining and blasting"
22050,3747,"Tinner, Paint",,3.5,"Wasshing Cloth"
20655,3748,"D.O.P , AC 3000, PVC","Dioctuyl Phaterate, forming Agent",1752.5,
21549,3749,"Normal Alchol, ISO Proply Alchol","NBA, IPA",3,
26898,3750,"Amoniya ",,5,
26898,3751,"Water Jel",,500,
19686,3752,"Tinner, O2, Carbide",CIC,NULL,Cleaning
26910,3753,"Soap, Soda, Nil",Sunlight,1,cleaning
21787,3754,"Ink, Alchoel",,8,
20196,3755,"Clorine,",,0.22,
22067,3756,"Britol, DASH",Britol,4,Cleaning
21348,3757,"Shampoo, Police, Keburator cleaner","Reeborn, Abro",2.5,cleaning
2155,3758,Polithin,,NULL,
2155,3759,plastic,,NULL,
26937,3760,"Tinner, Paint",,3,
26940,3761,"Tinner, Paint",,3,Cleaning
26945,3762,"Dyna, Amonia",,0.5,"Metal Mining and blasting"
21958,3763,"O2, Acitlin, Spray ink",,NULL,
2367,3764,Amoniya,,4,
2367,3765,"Kalu Beheth",,200,
21583,3766,"SLES,LABS,Glisareen, Soap, carbolic acid, HCL,DPA,Coastic Soda,",,40,
1245,3767,"Bleaching Powder",,NULL,
5084,3768,Thintha,,NULL,
21717,3769,"ISO Propyl Alcohol, Normal Butyl Alcohol","Mobil, Sosol",9,"Maintain Viscosinity"
20190,3770,"Aluminia ,Dynamite, blasting powder",,505,
1175,3771,Disel,,4,
22590,3772,"Coastic Soda, Clorine, Kerosine",,2.1,
26968,3773,O.C,,NULL,
22575,3774,"Nitric acid,Caustic soda,Sulfuric",,19,Cleaning
1183,3775,Grees,,NULL,
20942,3776,"Cofene, Sawlon",,0.8,
26969,3777,"Sodium Silicate, Iron Oxide,Aluminum Oxide, Other oxdides",,3.4,"To Colour & Polish "
1182,3778,,klabait,1,
3373,3779,Clorin,,NULL,
20875,3780,"Water jel,Detonate, amonium Nitrate, safty fuses",,3,"Metal Mining and blasting"
21707,3781,"Kerosion, Hi pressure, Tepool",,NULL,
1208,3782,"Chlorine Power",ZIRUS,0.002,
21920,3783,"Poti, Tin ner,catloy",,0.5,
21938,3784,"Coastic Soda, Bleaching Powder,Soap, Colouring ",,3.1,Cleaning
3542,3785,"Pull Out",450,NULL,
5078,3786,"Paint, Thinner",,4,
22589,3787,"Methonol,Toliun,Beutool Glykool,MIBK",,NULL,
21813,3788,,,NULL,
21073,3789,"Car Wash Soap",,5,
26105,3790,Highpreasure,,1.5,
3580,3791,Tinar,Diuko,5,
13806,3792,,,NULL,
13808,3793,"Ammonium Nitrate",,4,
13808,3794,Dynamite,,0.8,
13808,3795,"Black Powder",,0.4,
2791,3796,Amonia,,NULL,
2790,3797,Amoniya,,NULL,
5127,3798,"Floor Powder",M100,0.1,
1137,3799,Thinar,,NULL,
3139,3800,Paint,,NULL,
1249,3801,"Floor Cleaner",M100,0.002,Cleaning
3154,3802,Asitalin,Carbaite,28,
1131,3803,"Car Wash ","Blink ",2,"For Washing"
1237,3804,Soap,Sanlait,15,
1236,3805,Poty,cic,2,
1236,3806,"Paint ",Cosway,5,
1236,3807,Tiner,Cosway,10,
3138,3808,Paint,,NULL,
27098,3809,Tiner,,NULL,
10945,3810,"Asitorn ",,5,
10945,3811,catlas,,1,
10945,3812,Asilated,,0.5,
2095,3813,Braitol,,NULL,
14436,3814,,"Car Wash   High power",0.02,"body Washing"
13711,3815,,"ammonia ",50,"Blasting "
13711,3816,,"Black powder ",5,"Blasting "
14434,3817,,"Car wash  ",0.1,"body  washing"
13710,3818,"Ammonium nitrate ","Ammonia ",5,"Blasting "
13710,3819,"Potassium nitrate ","Black Powder ",0.5,"Blasting "
13710,3820,,"Water gel ",1.5,"Blasting "
13710,3821,,"Detonator ",10,"Blasting "
2334,3822,"Car Wash",,NULL,
4936,3823,"Oven Cleaner",liteol,1,
4939,3824,Thiner,c.ic,NULL,
13713,3825,"Ammonium Nitrate ","Ammonia ",5,"Blasting "
13713,3826,"Potassium Nitrate ","Black Powder",1,"Blasting "
13713,3827,,"water gel",1.5,"Blasting "
13713,3828,,"Detonator ",10,"Blasting "
27122,3829,Tiner,,NULL,
3135,3830,,,50,
23444,3831,Paint,,NULL,
21630,3832,"Teepol,Shampoo",,NULL,
14460,3833,"Ammonia, Dynamite, Black Powder",,3,Blasting
14455,3834,"Amonium, Dynamite, Black Powder",,32.5,Blasting
14458,3835,"Amonia, Dynamite, Black powder",,40.2,Blasting
2252,3836,Dainamait,,NULL,
14457,3837,"Amonia, Dynamite, Black powder",,2.5,Blasting
14453,3838,"Amonia, Dynamite and Black powder",,6.5,Blasting
14454,3839,Chlorine,,0.5,Cleaning
14459,3840,"Water jel, Amonia, Black powder ",,34,Blasting
2363,3841,"tylostion tartrate",,NULL,
2363,3842,febantel,,NULL,
2318,3843,Dainamait,,1,
2318,3844,"amoniyam Naitrat",,3,
13712,3845,"Ammonium Nitrate ","Ammonia ",5,"Blasting "
13712,3846,"Potassium Nitrate","Black powder l",0.5,balasting
13712,3847,,Detonator,10,balasting
14461,3848,,,NULL,
4837,3849,"Car Wash",,NULL,
4878,3850," Washing liquid",,NULL,
13714,3851,"Ammonium Nitrate ",Ammonium,20,balasting
13714,3852,"Potassium Nitrate","Black Powder",1,balasting
13714,3853,,"water gel",8,balasting
4926,3854,Naitrijant,,1,
13714,3855,,Detonator,10,balasting
4926,3856,oxcijant,,1,
27137,3857,"Amonium, Dianamid, Water jel",,3.5,"blasting "
27140,3858,"Water Gel,Detanating,Amonium Nitrate",,NULL,
13716,3859,"Ammonium Nitrate ","Ammonia ",5,balasting
13716,3860,"Potassium Nitrate","Black Powder ",0.5,balasting
13716,3861,,"Water Gel  ",1.5,balasting
13716,3862,,Detonator,10,balasting
4881,3863,"Washing liquid",,NULL,
2868,3864,"CIC Paint",,2,
27158,3865,"Black Powder",,12,"For Blasting"
27158,3866,"Lead Wire",,4800,"For Blasting"
27158,3867,"Water Gel",,240,"For Bllasting"
27158,3868,"Amonium Nitrate",,1200,"For Blasting"
27160,3869,,Britol,0.1,"For Cleaning"
2873,3870,,,NULL,Iron
3027,3871,Tiner,CIC,NULL,
4923,3872,"Sodiyam Haidrocsaid",,600,
4923,3873,"sitrik asid",,1200,
4880,3874,Grees,,NULL,
14572,3875,chlorine,,0.3,
22509,3876,"Highpreasure Petrrgens",Britol,0.5,"Wash the vehicles"
14570,3877,Nil,,NULL,
3057,3878,"Hight Pesher",,1,
20694,3879,"Polyurethane glue ,Dimethygnate,Dimenthy ,Cyclouey ","Pu,MDL,N-N",NULL,
14571,3880,Amornium,,5,"Rock blast"
14571,3881,Dianamid,,0.5,"Rock blast"
14571,3882,"Block powder",,0.5,"Rock blast"
27184,3883,"Washing Powder ",3M,15,
21487,3884,"Urea,Sulphate of Amonia,Rock Phosphate,Trple super phasphate,",,NULL,
2858,3885,Dainamaite,,500,
27186,3886,Daunamaite,,5,
27188,3887,Amonia,,2,
22043,3888,"PP Based calcium carbanate ,Steric Asid,Paratn Wax",Plastiblenol,NULL,
14616,3889,Nil,,NULL,
22564,3890,Britol,,10,"To clean the vehicles"
14617,3891,Nil,,NULL,
20730,3892,"Hydragen Perocside,Fomalin,Condis","Fomalin,Condis",NULL,
2273,3893,Thiner,,1,
3125,3894,Esti,"Mayura Pan",400,
2919,3895,Tinar,,15,
19780,3896,"LABSA,SLES,Sadum  Carbanate,BKC,IPA","LABSA,SLES,Soda Ash,Aquccide,Surgical Spirit",NULL,
20771,3897,"Dianamaite,Detanetus,Sevanul,","Dianamaite,Cash,Sevanul,",NULL,
20672,3898,"Dianamaite,Amonia Naitrate,Sevanul",,NULL,
3122,3899,O.C,Lop,1,
11072,3900,Detergent,Welson,0.2,
2320,3901,Thintha,,NULL,
3114,3902,Aminium,,3,
2779,3903,Amonia,,500,
27223,3904,Soap,,250,
27223,3905,Shampoo,,250,
14618,3906,Nil,,NULL,
14609,3907,NIL,,NULL,
2270,3908,"amoniyam Naitrat",,3,
1176,3909,Thiner,,40,
5126,3910,"Dish Wash ",Trio,4,
5126,3911,"Germ KIller ",Trio,1,
5126,3912,"Tile Cleaner",Din,NULL,
3795,3913,O2,Local,5,"gas cutting"
3795,3914,Actylen,Local,2,"gas cutting"
3795,3915,"Lp gas",Local,5,"gas cutting"
4767,3916,Gas,,1,
27268,3917,"Dianamaite,Detanetus,Sevanul,",,NULL,
5105,3918,Haipesher,,500,
5105,3919,Tripol,,500,
27270,3920,"Watajel,Amonium,Detanotus,Sevanul",,NULL,
20182,3921,Carwash,Dash,0.25,"For washing"
20180,3922,"Highpreasure Soap",Britol,10,
27280,3923,"Ammonia Nitrate , Explosive, Water Jel",,7,
27282,3924,,Paints,0.3,"For Painting"
22040,3925,"Exray developer, Exray fixer",Akfa,2,
1202,3926,"Power Bleach",,NULL,
22206,3927,"Teepol , Keroson",,8,Cleaning
2118,3928,Thiner,,NULL,
20738,3929,"Caco3, Ball Clay, Sulphur, Zinic Oxide",,165,
21489,3930,"Kerosene, Anti Corrosive","ICC Dulux",1.5,Cleaning
27291,3931,Tinar,,NULL,
2249,3932,Amoniya,,NULL,
2431,3933,Thintha,,NULL,
2431,3934,Tinar,,NULL,
1366,3935,Tinar,,NULL,
1366,3936,Thintha,,NULL,
14611,3937,NA,,NULL,
14608,3938,Nil,,NULL,
14612,3939,Nil,,NULL,
14619,3940,NA,,NULL,
14620,3941,NA,,NULL,
14639,3942,"car wash",,0.5,"bike washing"
14639,3943,"Dash Powder",,1,"Bike washing"
14637,3944,"Car Wash",,2,Wshing
14632,3945,"Car Wash",,1,Washing
14638,3946,"Car wash",,1,washing
1437,3947,Tinar,,40,
1437,3948,Thintha,,15,
1413,3949,R134,,NULL,
1408,3950,Thintha,,2,
22583,3951,"Haisoal,Kerosene",,4,
22032,3952,"Glass cleaner,Tile cleaner",Britol,NULL,
21761,3953,"Master batch,Solvant,Paint","Enter Plastic,IDA/NBA,Flexo ink",NULL,
21774,3954,"(CO)NH2,C2(NO3)","Yuria,Calcium,Potasioum",NULL,
22846,3955,"Highpreasure ",Britol,NULL,
20466,3956,"Amonia,Daina,Nul,Cap",,NULL,
23129,3957,Kerosine,,5,
19553,3958,Saop,Britol,2,
27312,3959,Pani,,NULL,
20904,3960,NaoCl,"Soduim Hydrroctde",250,"Raw water treatment"
19838,3961,"Sulfer ,TMTD",,1.2,
24886,3962,"Master bach,Solvant,Paint","Enter Plastic,IDA/NBA,Flexo ink",NULL,
27313,3963,"Esssence,Colourin","Star bran,Star brand ",NULL,
27317,3964,"Polrpropylene,Highdensity Polythene","PP,HDPE,,Colour,Pet",NULL,
22546,3965,"Coconut Shell,CaCO3,Kavolin",,NULL,
20259,3966,"Amonia,Daina,Nul,",,NULL,
27322,3967,"Oxigen,Asitilin",,NULL,
21862,3968,,,NULL,
22712,3969,"Under Body cleaner",Multibright,500,
22678,3970,"Highpresure ,Oil",,1,
22702,3971,,"Britol Shampoo",0.5,"For washing"
22675,3972,Highsprey,Excel,1,
22720,3973,"Car Wash,High preasure",,NULL,"For washing"
22631,3974,Paint,,NULL,
23080,3975,"Food grade chemicals",,2,
22717,3976,"Hishpresure,Kerosene,Oil,Greeze",,NULL,"For washing "
27329,3977,"Soiuum Hydroxide ","Coustic Soda",NULL,"Emptry Bottle Washing "
27330,3978,"Wax,Acid",,NULL,
27351,3979,,"Corron cat PE & PEF,Corro zink",15,"Painting "
20319,3980,"Soap and Shampoo",,10,
27359,3981,"ISO Promac ALCHOHOL","IPA,NBA",10,
27368,3982,"Cap,Amonia,",Nitetrate,NULL,
27371,3983,"CapDamina,Amonia",,NULL,
22830,3984,"SO2 Food grade,Clorine","Sodium Metal,Calcium hypo cloride",5,
22840,3985,"Soap,Kerosene",,NULL,
22826,3986,"Amoniam Niterate,Dianamyte,",,18,
22824,3987,Clorine,,NULL,
27377,3988,"Chemical Solvents,SBP,Acetone,Hexane",,NULL,"For cleaning "
21982,3989,"Highpreausre,Teepol",Britol,NULL,
27379,3990,,Paints,6,"For Painting"
27380,3991,"Ojatima ",,10,
27383,3992,paints,,6,"for painting"
27388,3993,"Urea,Amonia,Potass","Urea,3A,MOP",NULL,
22068,3994,"Britol,Teepol",,NULL,"For washing"
20153,3995,"Highpreausre,",Britol,2,
23457,3996,"Power hi presure,Bar wash",Okson,NULL,
21523,3997,"Sulphate,Ur,","Amonia,Potash",NULL,"Manufacturing fertilizer products"
20667,3998,"150 propyl alcohol",,5,"Cleaning "
22562,3999,"Dash ",,5,
21499,4000,"Car wash",Dash,0.25,
19572,4001,"Glucose Oxide,Cholestoroil,",,NULL,
20759,4002,"Hi presure,Soap",Grinful,5,
21592,4003,"Methonol,Toliun,",,2000,
21559,4004,Exsol,,NULL,
27396,4005,"Aluminium Sulphate",Alum,250,
4778,4006,diesel,,40,Testing
4778,4007,"Engine Oil",,40,Reparing
4778,4008,"Hydraulic Pil ",,40,Reparing
21529,4009,"IPA,NBA",,2,
19869,4010,Glycoos,,NULL,
21488,4011,"Sulfuric Acid",,250,Cleaning
22517,4012,Paint,"Nipalac,Multilac",5,
27410,4013,"sodium chloride",salt,6,"procution procedure"
10822,4014,,S.B.P.,1.5,
21889,4015,"Amonium, Detonate, Dinamite",,4.2,"Metal Mining and blasting"
22038,4016,Fomalic,,NULL,Speciment
4020,4017,Carbon,"N 330",10,
4020,4018,calcium,hebeirunde,10,
4020,4019,"zink oxide","glorchem enterprise",1,
4020,4020,sulper,"glorchem enterprise",1,
4020,4021,M.B.T.S,Zhedong,1,
4020,4022,M.B.T.,Zhedong,1,
4020,4023,D.P.G,Zhedong,1,
4020,4024,I.P.P.D.,Zhedong,1,
27431,4025,"Amonium, Detonate, Dinamite",,35,"Metal Mining and blasting"
27379,4026,paints,,6,painting
27301,4027,,Britol,500,cleaning
27437,4028,,bulet,1,cleaning
27440,4029,"washing powder",Diva,1,"cleaning of cloths"
27382,4030,,Britol,0.5,cleaning
21536,4031,"Cl, HCl",,0.4,"For swimming pool"
20127,4032,,Brytol,10,"For washing"
21735,4033,H.D.P.,Marlex,250,
20295,4034,"Amonia,Dianamite,Detanator",,NULL,
27455,4035,"Petrolium based sandy sealer, PVC Varnish",,NULL,
22643,4036,"Coastic Soda,Bleaching powder",,500,"For washing closthes"
20611,4037,"Tinner, Anti corrosive ",CIC,NULL,
22730,4038,Razen,Ranin,1,
27458,4039,"Waterjel,Amonium",,NULL,
19716,4040,Glue,Bostic,16,
23271,4041,"High Pressure, Liquid, Car wash",Vanish,3.5,Cleaning
23150,4042,Britol,,5,Cleaning
21709,4043,"Coastic Soda,Teepol,Clorine",,50,
20662,4044,"High presure Liude",,4,
27476,4045,Amonia,,1,
22261,4046,"Normal butanol Alchol, ISO Propyz Alchol, Toluene","South Afnicz, Exxon Nobil Singopor",132,"For printing of HDPE film"
23248,4047,"Steek k- 20,HCL Acid,Copper salt","Steek k-20,HCL,Gibinal,Coastic soda",1,
22335,4048,Pigment,"Master Badge",1.5,Clouring
20892,4049,"High presure Liude","New white",6,"For washing vehicle"
22345,4050,"Shampoo, Police, Keburator cleaner",,NULL,
20958,4051,"Disinfectant urociet",,NULL,
27480,4052,Aseton,Aseton,2,cleaning
27480,4053,Thiner,Thiner,2,cleaning
22226,4054,"Shampoo, Hy Pressure",,NULL,
20947,4055,"Carwash, Hipresure",Britol,500,
27481,4056,"Hydrejen Proxide,Sodiam Cloride,Sofnar,",,25,
22264,4057,"Calcium Carbite",,400,
21659,4058,Highpreasure,,NULL,
22389,4059,"Isopropyl Alchol solvent",,3,Cleaning
21041,4060,Dianamaite,,2,
22314,4061,"Hydro furic",HF,20,"Glass acid wash"
22321,4062,"Bonding Agent, MIBK","Tyloc On 10, MIBK",0.6,
22402,4063,"Hipower, Auto cream, CIC Shampo",,NULL,Cleaning
22365,4064,"Car wash, Hipressur, Kerosion",,8.5,Cleaning
27502,4065,"Methanol, Ethiyl acid,SBP,BG","Bethyl Glaxo",NULL,
27505,4066,"Deganator, Water Jel",,NULL,
22266,4067,"Methanol, ethail Acetate, Butyal Glycol","Methanol, E.A , B.G",136,
22218,4068,"Soap, Kerosine",,NULL,Cleaning
22370,4069,"Dye, IPA solvent, NBA solvent",Shitara,40,Printing
22227,4070,Methyl,,500,
20804,4071,"Amonia Nightrait,Water jel,",,5,
20351,4072,"Silico , Magnese",,800,
22601,4073,"Kerosine,Soap,Water,High presure ",,4,
20962,4074,"Paint ",Causway,NULL,
22537,4075,"Hi. Presure,Car wash,Kerosine",,30,
22403,4076,Clorine,,1,cleaning
22291,4077,"Potassium Permanganate, Moeltin , formaln solution",,15,
19637,4078,"Kerosine,Soap water,Alam laim",,5,"For washing "
20691,4079,"LABS Liqued, Kerosene",,30,Cleaning
20682,4080,"Amonia, Charcoal dust,Gendagam",,15,"For cracker preparation"
21755,4081,,,NULL,
21698,4082,"E.M. Solution",,NULL,
11665,4083,Thiner,Petrocem,1,
11665,4084,paint,CIC,1,
11665,4085,Filar,CiC,0.25,
11665,4086,Carbite,0.5,NULL,
11665,4087,lacar,,0.25,
27561,4088,"Ink, Thinner",,NULL,"Spray Panting"
20978,4089,"Cement, White Cement, CaCo3, Ragins,Polymer",,NULL,
